fips,year,dom,zhvi,sales,dailylistings,monthlylistings,saletolist,zori
01101,1998,,79083.3333333333,,,,,
01101,1999,,82633.3333333333,,,,,
01101,2000,,83466.6666666667,,,,,
01101,2001,,84133.3333333333,,,,,
01101,2002,,85050,,,,,
01101,2003,,86675,,,,,
01101,2004,,89491.6666666667,,,,,
01101,2005,,93966.6666666667,,,,,
01101,2006,,99808.3333333333,,,,,
01101,2007,,105333.333333333,,,,,
01101,2008,,105650,,,,,
01101,2009,,100658.333333333,2601,,,,
01101,2010,,98366.6666666667,2158,,,,
01101,2011,,90133.3333333333,1910,,,,
01101,2012,,81266.6666666667,2273,,,,
01101,2013,140.333333333333,79808.3333333333,2550,,1493.66666666667,0.897172078921512,
01101,2014,119.875,80366.6666666667,2621,,1543,0.914201390404638,
01101,2015,120.583333333333,77591.6666666667,3097,,1932.16666666667,0.919984458789671,
01101,2016,117.541666666667,81166.6666666667,3594,1560.08333333333,1845.75,0.927834062244186,
01101,2017,119.041666666667,82308.3333333333,3363,1481.25,1749.25,0.935158848214918,
01101,2018,106.625,83416.6666666667,3486,1447,1702.41666666667,0.939422044382752,
01103,2010,,,,,,,
01103,2011,,,,,,,
01103,2012,,,,,,,
01103,2013,,,,853.083333333333,1024.5,,
01103,2014,,,,820.916666666667,960.333333333333,,
01103,2015,125.625,,,860.833333333333,1006.58333333333,0.933723095873611,
01103,2016,125.958333333333,,,750.5,889.416666666667,0.945739108627888,
01103,2017,113.666666666667,,,625.5,751.416666666667,0.946047239173808,
01103,2018,96.7083333333333,,,468.583333333333,586.5,0.95674608851411,
01105,2009,,,0,,,,
01105,2010,,,0,,,,
01105,2011,,,23,,,,
01105,2012,,,5,,,,
01105,2013,,,0,,,,
01105,2014,,,0,,,,
01105,2015,,,2,22.5833333333333,24.1666666666667,,
01105,2016,,,0,26.5,28.5833333333333,,
01105,2017,,,4,30.75,35,,
01105,2018,,,0,24.4166666666667,27.5833333333333,,
01107,2009,,,1,,,,
01107,2010,,,13,,,,
01107,2011,,,21,,,,
01107,2012,,,62,,,,
01107,2013,,,73,,,,
01107,2014,,,95,,,,
01107,2015,,,27,,,,
01107,2016,,,79,,,,
01107,2017,,,84,,,,
01107,2018,,,75,,,,
01109,1997,,83233.3333333333,,,,,
01109,1998,,80241.6666666667,,,,,
01109,1999,,82608.3333333333,,,,,
01109,2000,,84666.6666666667,,,,,
01109,2001,,86633.3333333333,,,,,
01109,2002,,88533.3333333333,,,,,
01109,2003,,91208.3333333333,,,,,
01109,2004,,94491.6666666667,,,,,
01109,2005,,100716.666666667,,,,,
01109,2006,,109091.666666667,,,,,
01109,2007,,116700,,,,,
01109,2008,,117683.333333333,,,,,
01109,2009,,117891.666666667,,,,,
01109,2010,,114641.666666667,,,,,
01109,2011,,111191.666666667,,,,,
01109,2012,,109250,,,,,
01109,2013,,118641.666666667,,,,,
01109,2014,,126750,,,,,
01109,2015,,123266.666666667,,,,,
01109,2016,,121758.333333333,,,,,
01109,2017,,123225,,,,,
01109,2018,,126500,,,,,
01111,2013,,,,227.083333333333,261.916666666667,,
01111,2014,,,,246.666666666667,284.5,,
01111,2015,,,,214.166666666667,253.916666666667,,
01111,2016,,,,241.083333333333,277.5,,
01111,2017,,,,257.833333333333,286.083333333333,,
01111,2018,,,,231.833333333333,258.666666666667,,
01113,1997,,67508.3333333333,,,,,
01113,1998,,70066.6666666667,,,,,
01113,1999,,71350,,,,,
01113,2000,,73183.3333333333,,,,,
01113,2001,,76166.6666666667,,,,,
01113,2002,,78958.3333333333,,,,,
01113,2003,,81816.6666666667,,,,,
01113,2004,,83625,,,,,
01113,2005,,83858.3333333333,,,,,
01113,2006,,92733.3333333333,,,,,
01113,2007,,104825,,,,,
01113,2008,,111183.333333333,,,,,
01113,2009,,106700,,,,,
01113,2010,,97116.6666666667,,,,,
01113,2011,,90533.3333333333,,,,,
01113,2012,,86991.6666666667,,,,,
01113,2013,,84325,,391.833333333333,458.333333333333,,
01113,2014,,80600,,338.333333333333,396.583333333333,,
01113,2015,,79116.6666666667,,291.916666666667,358.083333333333,,
01113,2016,,83641.6666666667,,335.666666666667,397.5,,
01113,2017,,84191.6666666667,,336,401.75,,
01113,2018,,87458.3333333333,,293.583333333333,356.416666666667,,
01115,1997,,90766.6666666667,,,,,
01115,1998,,103891.666666667,,,,,
01115,1999,,110816.666666667,,,,,
01115,2000,,116566.666666667,,,,,
01115,2001,,120733.333333333,,,,,
01115,2002,,125008.333333333,,,,,
01115,2003,,141025,,,,,
01115,2004,,145241.666666667,,,,,
01115,2005,,143508.333333333,,,,,
01115,2006,,153975,,,,,
01115,2007,,154200,,,,,
01115,2008,,148916.666666667,,,,,
01115,2009,,146116.666666667,,,,,
01115,2010,,145625,,,,,
01115,2011,149.833333333333,140283.333333333,,,,0.891038804386285,
01115,2012,135.041666666667,140100,,,,0.922796004986772,
01115,2013,159,142975,,588.333333333333,685.166666666667,0.938014070595739,
01115,2014,136.958333333333,145191.666666667,,580.75,681.75,0.942945453487206,
01115,2015,124.416666666667,147100,,529.416666666667,636,0.952758871928068,
01115,2016,100.291666666667,151033.333333333,,490.333333333333,598.75,0.963497187465357,
01115,2017,97.5,155383.333333333,1526,434.083333333333,533.833333333333,0.967371986619247,
01115,2018,83.625,162891.666666667,1548,424.75,530.75,0.972746581904555,
01117,1997,,134475,,,,,
01117,1998,,141833.333333333,,,,,
01117,1999,,147066.666666667,,,,,
01117,2000,,149425,,,,,
01117,2001,,152133.333333333,,,,,
01117,2002,,149741.666666667,,,,,
01117,2003,,158758.333333333,,,,,
01117,2004,,171633.333333333,,,,,
01117,2005,,180950,,,,,
01117,2006,,190658.333333333,,,,,
01117,2007,,196683.333333333,,,,,
01117,2008,,193183.333333333,,,,,
01117,2009,,184808.333333333,2574,,,,
01117,2010,151.375,179533.333333333,2454,,,0.912409928024168,
01117,2011,134.458333333333,173666.666666667,2174,,,0.918647617245523,
01117,2012,123.666666666667,170166.666666667,2981,,,0.927716271846901,
01117,2013,117.083333333333,176358.333333333,3300,1315.25,1594.83333333333,0.942002193083629,
01117,2014,111.583333333333,181866.666666667,3555,1236,1519.33333333333,0.952142042568293,1329.54785652691
01117,2015,100.5,188183.333333333,4104,1305.08333333333,1631,0.957040833038845,1314.51225277716
01117,2016,92.0833333333333,192550,4604,1391.25,1720.5,0.964739191470809,1346.00858068567
01117,2017,83.0416666666667,200383.333333333,4789,1307.16666666667,1645.16666666667,0.968373126990933,1347.74669677222
01117,2018,68.9583333333333,212133.333333333,4354,1179,1523.5,0.976424378722664,1392.12700190405
01117,2019,,,,,,,1429.65230630568
01119,2009,,,0,,,,
01119,2010,,,4,,,,
01119,2011,,,13,,,,
01119,2012,,,20,,,,
01119,2013,,,11,,,,
01119,2014,,,0,,,,
01119,2015,,,5,,,,
01119,2016,,,3,,,,
01119,2017,,,0,,,,
01119,2018,,,3,,,,
01121,1997,,62433.3333333333,,,,,
01121,1998,,66266.6666666667,,,,,
01121,1999,,68291.6666666667,,,,,
01121,2000,,70875,,,,,
01121,2001,,74866.6666666667,,,,,
01121,2002,,78325,,,,,
01121,2003,,81558.3333333333,,,,,
01121,2004,,85083.3333333333,,,,,
01121,2005,,91566.6666666667,,,,,
01121,2006,,101841.666666667,,,,,
01121,2007,,106183.333333333,,,,,
01121,2008,,95266.6666666667,,,,,
01121,2009,,100250,,,,,
01121,2010,,95841.6666666667,,,,,
01121,2011,,90958.3333333333,,,,,
01121,2012,,88541.6666666667,,,,,
01121,2013,,84600,,457.916666666667,518.083333333333,,
01121,2014,,85325,,415.416666666667,476,,
01121,2015,,85016.6666666667,,452.416666666667,520.5,,
01121,2016,,87766.6666666667,,438.333333333333,504.083333333333,,
01121,2017,,89400,,390.583333333333,452.416666666667,,
01121,2018,,97050,,327,386.416666666667,,
01123,1997,,72558.3333333333,,,,,
01123,1998,,74600,,,,,
01123,1999,,75166.6666666667,,,,,
01123,2000,,77333.3333333333,,,,,
01123,2001,,89450,,,,,
01123,2002,,84958.3333333333,,,,,
01123,2003,,82141.6666666667,,,,,
01123,2004,,90291.6666666667,,,,,
01123,2005,,106133.333333333,,,,,
01123,2006,,96133.3333333333,,,,,
01123,2007,,95175,,,,,
01123,2008,,105616.666666667,,,,,
01123,2009,,100416.666666667,30,,,,
01123,2010,,100441.666666667,26,,,,
01123,2011,,91083.3333333333,37,,,,
01123,2012,,93425,59,,,,
01123,2013,,91833.3333333333,208,350.75,406.25,,
01123,2014,,91900,351,378.916666666667,430.25,,
01123,2015,,95116.6666666667,239,334.25,393.25,,
01123,2016,,100741.666666667,378,344.333333333333,402.833333333333,,
01123,2017,,104516.666666667,312,318.666666666667,372.666666666667,,
01123,2018,,112908.333333333,,326,382.166666666667,,
01125,1997,,91333.3333333333,,,,,
01125,1998,,96475,,,,,
01125,1999,,105308.333333333,,,,,
01125,2000,,109208.333333333,,,,,
01125,2001,,112550,,,,,
01125,2002,,117358.333333333,,,,,
01125,2003,,126116.666666667,,,,,
01125,2004,,126450,,,,,
01125,2005,,132316.666666667,,,,,
01125,2006,,137591.666666667,,,,,
01125,2007,,142091.666666667,,,,,
01125,2008,,142733.333333333,,,,,
01125,2009,,139300,1870,,,,
01125,2010,,134833.333333333,2130,,,,
01125,2011,,127866.666666667,2232,,,0.926403028742479,
01125,2012,,130200,2174,,,0.927612794493209,
01125,2013,,126058.333333333,2160,671.333333333333,814,0.947581379065248,
01125,2014,128.25,143683.333333333,2601,797.916666666667,946.416666666667,0.972768667947467,
01125,2015,130.333333333333,146183.333333333,2921,791.666666666667,947.5,0.966264152743496,
01125,2016,111.625,146125,3270,874.333333333333,1066.91666666667,0.956204312599409,
01125,2017,93.7916666666667,140225,3231,910.416666666667,1125.41666666667,0.964828142292297,
01125,2018,83.2916666666667,152700,3048,847.333333333333,1051.83333333333,0.970376938171228,
01127,2009,,,459,,,,
01127,2010,,,467,,,,
01127,2011,,,484,,,,
01127,2012,,,533,,,,
01127,2013,,,554,,,,
01127,2014,,,620,,,,
01127,2015,,,729,,,,
01127,2016,,,772,,,,
01127,2017,,,822,,,0.949834635974309,
01127,2018,,,,,,0.945711723093099,
01129,2009,,,0,,,,
01129,2010,,,0,,,,
01129,2011,,,41,,,,
01129,2012,,,1,,,,
01129,2013,,,1,,,,
01129,2014,,,5,,,,
01129,2015,,,8,,,,
01129,2016,,,28,,,,
01129,2017,,,11,,,,
01129,2018,,,,,,,
01131,2009,,,8,,,,
01131,2010,,,12,,,,
01131,2011,,,8,,,,
01131,2012,,,12,,,,
01131,2013,,,13,22.4166666666667,25.6666666666667,,
01131,2014,,,4,29,32.5,,
01131,2015,,,1,22.0833333333333,26,,
01131,2016,,,6,26.25,29.5,,
01131,2017,,,11,30.9166666666667,35.6666666666667,,
01131,2018,,,8,41.6666666666667,46.1666666666667,,
01133,1997,,38816.6666666667,,,,,
01133,1998,,35425,,,,,
01133,1999,,40750,,,,,
01133,2000,,46466.6666666667,,,,,
01133,2001,,55341.6666666667,,,,,
01133,2002,,64208.3333333333,,,,,
01133,2003,,69083.3333333333,,,,,
01133,2004,,72983.3333333333,,,,,
01133,2005,,78058.3333333333,,,,,
01133,2006,,83958.3333333333,,,,,
01133,2007,,87125,,,,,
01133,2008,,89500,,,,,
01133,2009,,86025,45,,,,
01133,2010,,95775,54,,,,
01133,2011,,92891.6666666667,54,,,,
01133,2012,,88091.6666666667,85,,,,
01133,2013,,85183.3333333333,214,,,,
01133,2014,,82958.3333333333,243,,,,
01133,2015,,82300,208,,,,
01133,2016,,88991.6666666667,167,,,,
01133,2017,,90550,206,,,,
01133,2018,,84800,,,,,
02013,2009,,,8,,,,
02013,2010,,,22,,,,
02013,2011,,,18,,,,
02013,2012,,,13,,,,
02013,2013,,,6,,,,
02013,2014,,,0,,,,
02013,2015,,,0,,,,
02013,2016,,,0,,,,
02013,2017,,,1,,,,
02013,2018,,,,,,,
02020,1997,,148316.666666667,,,,,
02020,1998,,150491.666666667,,,,,
02020,1999,,161333.333333333,,,,,
02020,2000,,165858.333333333,,,,,
02020,2001,,198083.333333333,,,,,
02020,2002,,217616.666666667,,,,,
02020,2003,,231916.666666667,,,,,
02020,2004,,251533.333333333,,,,,
02020,2005,,274541.666666667,,,,,
02020,2006,,296608.333333333,,,,,
02020,2007,,317225,,,,,
02020,2008,,325066.666666667,,,,,
02020,2009,,326725,3810,,,,
02020,2010,109.291666666667,328933.333333333,3706,,,0.984760708166716,
02020,2011,108.541666666667,331525,3636,,,0.983184836637609,
02020,2012,100.916666666667,331325,4135,,,0.994587138752206,
02020,2013,90.9166666666667,343575,4730,1382.75,1838.75,0.996628867741752,
02020,2014,83.5833333333333,349875,4542,1025.41666666667,1404.66666666667,0.995607123137666,
02020,2015,79.375,368200,4892,1046.25,1413.16666666667,0.997526849057211,
02020,2016,94.1666666666667,384333.333333333,4794,1264.83333333333,1653.91666666667,0.993242650900981,
02020,2017,92.4583333333333,383016.666666667,4629,1172.25,1507.08333333333,0.994095238999476,
02020,2018,93.6666666666667,377691.666666667,4776,1212.16666666667,1544,0.995011593106918,
02050,2009,,,45,,,,
02050,2010,,,44,,,,
02050,2011,,,29,,,,
02050,2012,,,37,,,,
02050,2013,,,8,,,,
02050,2014,,,4,,,,
02050,2015,,,4,,,,
02050,2016,,,1,,,,
02050,2017,,,5,,,,
02050,2018,,,3,,,,
02068,2009,,,5,,,,
02068,2010,,,10,,,,
02068,2011,,,4,,,,
02068,2012,,,3,,,,
02068,2013,,,3,,,,
02068,2014,,,0,,,,
02068,2015,,,0,,,,
02068,2016,,,0,,,,
02068,2017,,,3,,,,
02068,2018,,,,,,,
02070,2009,,,4,,,,
02070,2010,,,4,,,,
02070,2011,,,2,,,,
02070,2012,,,1,,,,
02070,2013,,,7,,,,
02070,2014,,,0,,,,
02070,2015,,,3,,,,
02070,2016,,,2,,,,
02070,2017,,,0,,,,
02070,2018,,,1,,,,
02090,1997,,109833.333333333,,,,,
02090,1998,,117983.333333333,,,,,
02090,1999,,132708.333333333,,,,,
02090,2000,,139516.666666667,,,,,
02090,2001,,155791.666666667,,,,,
02090,2002,,165800,,,,,
02090,2003,,174191.666666667,,,,,
02090,2004,,187741.666666667,,,,,
02090,2005,,198216.666666667,,,,,
02090,2006,,217316.666666667,,,,,
02090,2007,,243466.666666667,,,,,
02090,2008,,248233.333333333,,,,,
02090,2009,,241583.333333333,1067,,,,
02090,2010,,247866.666666667,1057,,,,
02090,2011,,250725,929,,,,
02090,2012,,252425,1071,,,,
02090,2013,,245200,1059,,567.416666666667,,
02090,2014,,241783.333333333,855,,547.416666666667,,
02090,2015,,243075,971,,489.25,0.990228830109319,
02090,2016,,244641.666666667,1059,,432.166666666667,0.998460898102729,
02090,2017,,251666.666666667,1149,,370.833333333333,0.992295861033854,
02090,2018,94.9166666666667,257441.666666667,1236,,340.083333333333,0.995465901499557,
02100,2009,,,16,,,,
02100,2010,,,20,,,,
02100,2011,,,28,,,,
02100,2012,,,18,,,,
02100,2013,,,14,,,,
02100,2014,,,14,,,,
02100,2015,,,15,,,,
02100,2016,,,33,,,,
02100,2017,,,36,,,,
02100,2018,,,25,,,,
02105,2013,,,,,,,
02105,2014,,,,,,,
02105,2015,,,,,,,
02105,2016,,,,,,,
02105,2017,,,,,,,
02105,2018,,,,22.4166666666667,24.0833333333333,,
02110,1997,,156408.333333333,,,,,
02110,1998,,170341.666666667,,,,,
02110,1999,,184100,,,,,
02110,2000,,197808.333333333,,,,,
02110,2001,,215916.666666667,,,,,
02110,2002,,229950,,,,,
02110,2003,,240966.666666667,,,,,
02110,2004,,263900,,,,,
02110,2005,,293825,,,,,
02110,2006,,319725,,,,,
02110,2007,,325525,,,,,
02110,2008,,325550,,,,,
02110,2009,,327166.666666667,306,,,,
02110,2010,,325258.333333333,321,,,,
02110,2011,,332400,323,,,,
02110,2012,,342866.666666667,304,,,,
02110,2013,,350450,418,92.8333333333333,122.083333333333,,
02110,2014,,359658.333333333,265,91.3333333333333,117.583333333333,,
02110,2015,,373358.333333333,397,88.5833333333333,114.333333333333,,
02110,2016,,389983.333333333,398,89.8333333333333,117,,
02110,2017,,397825,334,80.3333333333333,107.5,,
02110,2018,73.875,411225,370,103.75,134,,
02122,1997,,121783.333333333,,,,,
02122,1998,,145441.666666667,,,,,
02122,1999,,144316.666666667,,,,,
02122,2000,,145958.333333333,,,,,
02122,2001,,147400,,,,,
02122,2002,,153125,,,,,
02122,2003,,158741.666666667,,,,,
02122,2004,,171500,,,,,
02122,2005,,188850,,,,,
02122,2006,,196941.666666667,,,,,
02122,2007,,202975,,,,,
02122,2008,,211091.666666667,,,,,
02122,2009,,217425,631,,,,
02122,2010,,225525,681,,,,
02122,2011,,233416.666666667,687,,,,
02122,2012,,227308.333333333,679,,,,
02122,2013,,223758.333333333,816,718.333333333333,824.166666666667,,
02122,2014,,228183.333333333,862,590.916666666667,682.083333333333,,
02122,2015,,232375,784,587.333333333333,691.666666666667,,
02122,2016,,236033.333333333,856,604.583333333333,707.5,,
02122,2017,131,244716.666666667,842,592.166666666667,684.916666666667,,
02122,2018,127.875,245066.666666667,911,565.583333333333,662.833333333333,,
02130,1997,,120541.666666667,,,,,
02130,1998,,127525,,,,,
02130,1999,,137850,,,,,
02130,2000,,150358.333333333,,,,,
02130,2001,,170900,,,,,
02130,2002,,183816.666666667,,,,,
02130,2003,,188641.666666667,,,,,
02130,2004,,202558.333333333,,,,,
02130,2005,,220975,,,,,
02130,2006,,237975,,,,,
02130,2007,,247708.333333333,,,,,
02130,2008,,247100,,,,,
02130,2009,,245200,100,,,,
02130,2010,,244908.333333333,102,,,,
02130,2011,,247491.666666667,75,,,,
02130,2012,,250241.666666667,107,,,,
02130,2013,,257966.666666667,91,,,,
02130,2014,,262866.666666667,77,,,,
02130,2015,,273783.333333333,94,,,,
02130,2016,,281000,134,,,,
02130,2017,,285833.333333333,149,,,,
02130,2018,,305450,133,,,,
02150,1997,,150775,,,,,
02150,1998,,161625,,,,,
02150,1999,,157241.666666667,,,,,
02150,2000,,159925,,,,,
02150,2001,,180500,,,,,
02150,2002,,198825,,,,,
02150,2003,,206791.666666667,,,,,
02150,2004,,224275,,,,,
02150,2005,,243591.666666667,,,,,
02150,2006,,258450,,,,,
02150,2007,,263716.666666667,,,,,
02150,2008,,260191.666666667,,,,,
02150,2009,,262200,110,,,,
02150,2010,,265416.666666667,90,,,,
02150,2011,,268266.666666667,100,,,,
02150,2012,,270683.333333333,81,,,,
02150,2013,,283983.333333333,110,,,,
02150,2014,,293616.666666667,95,,,,
02150,2015,,306750,78,,,,
02150,2016,,319266.666666667,75,,,,
02150,2017,,334791.666666667,61,,,,
02150,2018,,346783.333333333,110,,,,
02164,2009,,,21,,,,
02164,2010,,,36,,,,
02164,2011,,,28,,,,
02164,2012,,,10,,,,
02164,2013,,,2,,,,
02164,2014,,,0,,,,
02164,2015,,,1,,,,
02164,2016,,,0,,,,
02164,2017,,,0,,,,
02164,2018,,,0,,,,
02170,1997,,126575,,,,,
02170,1998,,128641.666666667,,,,,
02170,1999,,152433.333333333,,,,,
02170,2000,,155975,,,,,
02170,2001,,158191.666666667,,,,,
02170,2002,,166525,,,,,
02170,2003,,176083.333333333,,,,,
02170,2004,,193241.666666667,,,,,
02170,2005,,206691.666666667,,,,,
02170,2006,,222900,,,,,
02170,2007,,237941.666666667,,,,,
02170,2008,,241591.666666667,,,,,
02170,2009,,240416.666666667,1179,,,,
02170,2010,,243000,1234,,,,
02170,2011,,241916.666666667,1193,,,,
02170,2012,,242250,1298,,,0.98958374465704,
02170,2013,,244350,1540,955.75,1163.66666666667,0.982687481130772,
02170,2014,,243458.333333333,1719,683.833333333333,854.666666666667,0.993965840073402,
02170,2015,,251491.666666667,1519,697,884.333333333333,0.998005952380952,
02170,2016,102.041666666667,242950,1419,736,922.166666666667,0.995261658419553,
02170,2017,110.083333333333,250250,1404,721.666666666667,882.666666666667,0.99350062447843,
02170,2018,100.166666666667,259966.666666667,,751.666666666667,931.416666666667,0.999288462982806,
02180,2009,,,17,,,,
02180,2010,,,18,,,,
02180,2011,,,17,,,,
02180,2012,,,15,,,,
02180,2013,,,22,,,,
02180,2014,,,18,,,,
02180,2015,,,4,,,,
02180,2016,,,0,,,,
02180,2017,,,22,,,,
02180,2018,,,30,,,,
02185,2009,,,6,,,,
02185,2010,,,10,,,,
02185,2011,,,15,,,,
02185,2012,,,9,,,,
02185,2013,,,5,,,,
02185,2014,,,1,,,,
02185,2015,,,0,,,,
02185,2016,,,0,,,,
02185,2017,,,0,,,,
02185,2018,,,0,,,,
02188,2009,,,10,,,,
02188,2010,,,5,,,,
02188,2011,,,8,,,,
02188,2012,,,3,,,,
02188,2013,,,1,,,,
02188,2014,,,0,,,,
02188,2015,,,1,,,,
02188,2016,,,0,,,,
02188,2017,,,0,,,,
02188,2018,,,0,,,,
02195,2009,,,16,,,,
02195,2010,,,20,,,,
02195,2011,,,18,,,,
02195,2012,,,19,,,,
02195,2013,,,21,21.0833333333333,24.75,,
02195,2014,,,17,27.5,30.8333333333333,,
02195,2015,,,30,28,32,,
02195,2016,,,27,24.5833333333333,27.8333333333333,,
02195,2017,,,20,25.75,28.3333333333333,,
02195,2018,,,,26,28.5,,
02220,1997,,150816.666666667,,,,,
02220,1998,,159833.333333333,,,,,
02220,1999,,176183.333333333,,,,,
02220,2000,,191366.666666667,,,,,
02220,2001,,202716.666666667,,,,,
